"country","PY","N_econ","N_CC","N_TopFive","N_TopTen","N_Top30","N_TrunkJournals","N_Top30_CC","N_TrunkJournals_CC","mean_TC","mean_nb_authors","mean_nb_authors_gendered","mean_share_male_authors","mean_share_female_authors","N_F","N_M","N_FF","N_MM","N_FM","Share_econ","Share_CC","Share_TopFive","Share_TopTen","Share_Top30","Share_TrunkJournals","Share_Top30_CC","Share_TrunkJournals_CC","ISO3","year","PIBValues","RDValues","EducFValues","EducHValues","CO2emissionsalues","NDC_Implied_average","NDC_Implied_conditional","NDC_Implied_unconditional","is_carbon_tax","ExpendituresValues","DisastersValues","TemperatureValues","Comparative_advantage","Total_trade","Trade_balance"
"Madagascar",2019,3,0,0,0,0,0,0,0,3.66666666666667,6.66666666666667,5,0.591253333333333,0.408746666666667,0,0,0,0,3,0.00542858693881982,0.053248136315229,0,0,0,0,0,0,"MDG","2019",14104664679,NA,NA,NA,3927.7,"44.527","44.527","44.527",NA,NA,3,1.329,"0.0190425386431711","0.725604368219325","-0.693036777915839"
"Myanmar",2019,11,0,0,0,0,0,0,0,2.90909090909091,2.45454545454545,0.909090909090909,0.80360625,0.19639375,4,8,3,4,4,0.0199048187756727,0.053248136315229,0,0,0,0,0,0,"MMR","2019",75065106228,0.089259997,0.0537,0.040089998,33995,"172.3897781","153.009803","191.7697531",NA,0.035633118,3,1.651,"0.113432959038445","0.90386772038409","-0.622576132576283"
"Nepal",2019,42,6,0,0,0,2,0,0,7.11904761904762,3.5952380952381,2.57142857142857,0.759169770814771,0.240830229185229,6,22,8,10,16,0.0760002171434776,0.053248136315229,0,0,0,0.0454235748353395,0,0,"NPL","2019",34186180699,NA,NA,NA,13860.5,"68.247","68.247","68.247",NA,0.273829712,2,0.699,"0.0383360410812669","1.22351524562688","-1.21211590905057"
"Sri Lanka",2019,73,4,1,1,1,2,0,0,6.12328767123288,2.68493150684932,1.06849315068493,0.624819893617021,0.375180106382979,36,42,30,35,34,0.132095615511282,0.053248136315229,0.271739130434783,0.125156445556946,0.0504286434694907,0.0454235748353395,0,0,"LKA","2019",89014978344,NA,0,0,23427.9,"31.77702","29.93868","33.61536",NA,NA,6,1.223,"0.27198707301193","0.850141671025563","-0.513127484533912"
"Sudan",2019,21,0,0,0,0,0,0,0,6.57142857142857,2.52380952380952,1.52380952380952,0.674153157894737,0.325846842105263,4,9,4,5,7,0.0380001085717388,0.053248136315229,0,0,0,0,0,0,"SDN","2019",32338079165,NA,NA,NA,22131.5,"186.175","186.175","186.175",NA,NA,2,0.809,NA,NA,NA
"Afghanistan",2019,13,1,0,0,0,2,0,0,6.46153846153846,2.92307692307692,2.23076923076923,0.848444871794872,0.151555128205128,0,5,0,3,5,0.0235238767348859,0.053248136315229,0,0,0,0.0454235748353395,0,0,"AFG","2019",18799444490,NA,NA,NA,11238.83,"33.174","33.174","33.174",NA,NA,7,0.991,"0.000590889824938769","0.558877020729705","-0.558621777400893"
"Angola",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",2019,160,8,1,1,3,6,0,0,11.9,2.60625,1.90625,0.775309072769953,0.224690927230047,29,59,23,68,53,0.289524636737057,0.053248136315229,0.271739130434783,0.125156445556946,0.151285930408472,0.136270724506019,0,0,"CYP","2019",25947020102,0.709500015,0.720683575,0.75893575,7191,"4.504319639","4.504319639","4.504319639",NA,0.268580046,NA,1.496,"0.0752033470165492","0.734801810005749","-0.642751813181052"
"Egypt",2019,242,8,0,1,0,3,0,1,13.801652892562,2.91322314049587,2.12396694214876,0.679649784878864,0.320350215121136,46,65,22,77,88,0.437906013064799,0.053248136315229,0,0.125156445556946,0,0.0681353622530093,0,0,"EGY","2019",3.18679e+11,0.796169996,NA,NA,217908.3,"134.2200612","134.2200612","134.2200612",NA,NA,NA,0.935,"0.132278917561736","0.724128210742033","-0.603895830152946"
"Iran (Islamic Republic of)",2019,581,10,0,0,0,1,0,0,18.4750430292599,3.51118760757315,2.10327022375215,0.739922518315018,0.260077481684982,114,174,87,247,255,1.05133633715144,0.053248136315229,0,0,0,0.0227117874176698,0,0,"IRN","2019",2.8365e+11,0.788290024,0.242516741,0.586132169,625251.5,"977.08048","934.59872","1019.56224",NA,NA,3,1.589,"0.28794832543443","1.18407280538638","-0.852817363925481"
"Jordan",2019,193,5,1,1,2,3,0,0,5.79274611398964,2.89637305699482,2.16062176165803,0.761959591409222,0.238040408590778,32,67,21,69,72,0.349239093064075,0.053248136315229,0.271739130434783,0.125156445556946,0.100857286938981,0.0681353622530093,0,0,"JOR","2019",44502816901,NA,0.227591425,0.808324575,23147.9,"30.2912746","30.2912746","30.2912746",NA,0.089881791,NA,1.426,"0.38806843498085","3.502866839624","-2.92455117288372"
"Sierra Leone",2019,3,0,0,0,0,0,0,0,6.33333333333333,5.33333333333333,4.66666666666667,0.531061507936508,0.468938492063492,0,0,0,0,3,0.00542858693881982,0.053248136315229,0,0,0,0,0,0,"SLE","2019",4076578699,NA,NA,NA,1038.8,"7.6806","7.6806","7.6806",NA,NA,2,1.507,NA,NA,NA
"Spain",2019,1822,73,12,26,61,142,0,0,9.54720087815587,3.04610318331504,2.58562019758507,0.680321464295433,0.319678535704567,166,326,191,596,887,3.29696180084324,0.053248136315229,3.26086956521739,3.2540675844806,3.07614725163893,3.22507381330911,0,0,"ESP","2019",1.39432e+12,1.250249982,0.634455025,0.88114351,241886.5,"208.6969676","208.6969676","208.6969676",1,0.859628327,8,1.49,"0.649615891935792","1.79619269634135","-0.327812792260006"
"Trinidad and Tobago",2019,4,0,0,0,0,0,0,0,7.5,2.25,2,0.0574,0.9426,3,1,1,1,2,0.00723811591842643,0.053248136315229,0,0,0,0,0,0,"TTO","2019",23775754305,0.059409998,0,0,17195.3,"38.75915","38.75915","38.75915",NA,NA,NA,1.113,"0.275096072250714","1.92389174107307","-1.13857283818928"
"Turkey",2019,882,33,1,6,8,30,0,0,9.140589569161,2.44444444444444,1.47165532879819,0.723746543683589,0.276253456316411,257,414,185,348,302,1.59600456001303,0.053248136315229,0.271739130434783,0.750938673341677,0.403429147755925,0.681353622530093,0,0,"TUR","2019",7.61006e+11,1.321460009,0.342640013,0.504920006,398772.9,"566.977","566.977","566.977",NA,0.30548515,3,1.679,"0.944730008387898","2.05627989094377","0.0640139792387091"
"Aruba",2019,1,0,0,0,0,0,0,0,2,2,2,0.51225,0.48775,0,0,0,0,1,0.00180952897960661,0.053248136315229,0,0,0,0,0,0,"ABW","2019",3395798883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986,"0.448361321696581","0.896170247513853","-0.799176396764982"
"Burundi",2019,1,0,0,0,0,0,0,0,5,5,5,0.59516,0.40484,0,0,0,0,1,0.00180952897960661,0.053248136315229,0,0,0,0,0,0,"BDI","2019",2576518880,NA,NA,NA,707.4,"8.76586542","8.305589522","9.226141318",NA,NA,3,NA,"0.0645369941680594","0.661088811338412","-0.626073232244829"
"Cameroon",2019,41,3,0,0,0,0,0,0,6.21951219512195,2.29268292682927,1.53658536585366,0.671076302083333,0.328923697916667,13,18,13,18,15,0.0741906881638709,0.053248136315229,0,0,0,0,0,0,"CMR","2019",39667757528,NA,NA,NA,9557.3,"83.067","83.067","83.067",NA,NA,1,1.288,"0.0452397586074842","0.471639000186859","-0.425171103609266"
"Ethiopia",2019,95,8,0,0,2,7,0,2,8.17894736842105,3,1.31578947368421,0.741196610169492,0.258803389830508,42,53,38,54,52,0.171905253062628,0.053248136315229,0,0,0.100857286938981,0.158982511923688,0,0,"ETH","2019",95912607722,NA,NA,NA,17708,"236.5499914","125.7999954","257.533",NA,NA,2,1.064,"0.0418368207175695","0.769933086422874","-0.755303969483177"
"Gibraltar",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2019,4,0,0,0,0,1,0,0,22,5.5,4.5,0.758815,0.241185,0,0,0,1,3,0.00723811591842643,0.053248136315229,0,0,0,0.0227117874176698,0,0,"GUM","2019",6.355e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",2019,1,0,0,0,0,0,0,0,17,4,4,0.74545,0.25455,0,0,0,0,1,0.00180952897960661,0.053248136315229,0,0,0,0,0,0,"HND","2019",24882225742,0.05948,0,0,10196.4,"27.87792","27.87792","27.87792",NA,NA,NA,1.294,"0.0432441460328829","0.995960336127388","-0.937984751716882"
"Slovakia",2019,263,1,0,0,0,3,0,0,9.2851711026616,3.39923954372624,2.54372623574144,0.439977692194887,0.560022307805113,44,35,61,49,142,0.475906121636538,0.053248136315229,0,0,0,0.0681353622530093,0,0,"SVK","2019",1.05712e+11,0.822409987,0.763610005,0.922280014,31032.5,"25.84684785","25.84684785","25.84684785",NA,0.812643544,1,2.378,"1.35640630196522","9.31616140209766","1.52236932535538"
"Algeria",2019,40,2,0,0,0,0,0,0,14.425,3.825,2.1,0.739915462962963,0.260084537037037,7,15,7,15,12,0.0723811591842643,0.053248136315229,0,0,0,0,0,0,"DZA","2019",1.9346e+11,NA,NA,NA,170582.4,"261.950625","238.9725","284.92875",NA,NA,1,1.107,NA,NA,NA
"Barbados",2019,13,0,0,0,0,0,0,0,7.92307692307692,2.38461538461538,1.92307692307692,0.683048717948718,0.316951282051282,3,4,0,3,3,0.0235238767348859,0.053248136315229,0,0,0,0,0,0,"BRB","2019",5367139250,NA,NA,NA,1167.27,"0.815","0.563341126","0.815",NA,NA,NA,1.011,"0.10601110393018","0.956728744732907","-0.88460425125932"
"Botswana",2019,4,0,0,0,0,0,0,0,11.25,3.5,2.5,0.62371,0.37629,1,0,0,2,1,0.00723811591842643,0.053248136315229,0,0,0,0,0,0,"BWA","2019",16725908149,NA,0.176292032,0.366883814,7198.3,"29.7891781","29.7891781","29.7891781",NA,NA,1,1.99,"0.0388758576324704","0.745623478001292","-0.634597207905662"
"El Salvador",2019,39,2,0,0,0,1,0,0,4.84615384615385,4,3.38461538461538,0.711641848370927,0.288358151629073,3,5,1,13,21,0.0705716302046577,0.053248136315229,0,0,0,0.0227117874176698,0,0,"SLV","2019",26881140000,0.174769998,NA,NA,7912.7,"14.65","14.65","14.65",NA,0.100814189,NA,1.16,"0.140290152571619","1.26195025577422","-0.971073910992581"
"Eswatini",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iraq",2019,73,1,0,0,0,2,0,0,7.84931506849315,2.6986301369863,1.6027397260274,0.760816101694915,0.239183898305085,19,32,16,32,30,0.132095615511282,0.053248136315229,0,0,0,0.0454235748353395,0,0,"IRQ","2019",2.33636e+11,0.03266,NA,NA,180687.6,"351.51045","335.47664","367.54426",NA,NA,1,1.619,NA,NA,NA
"Kuwait",2019,67,4,0,0,1,0,0,0,8.47761194029851,2.44776119402985,1.88059701492537,0.810769105222734,0.189230894777266,9,29,7,24,18,0.121238441633643,0.053248136315229,0,0,0.0504286434694907,0,0,0,"KWT","2019",1.38696e+11,0.191459998,NA,NA,93863.6,"153.8764264","153.8764264","153.8764264",NA,NA,NA,1.833,"0.0206571091754686","1.06432241702094","-0.973846502822055"
"Lesotho",2019,8,0,0,0,0,0,0,0,1.5,2.125,1,0.8318,0.1682,2,6,2,2,4,0.0144762318368529,0.053248136315229,0,0,0,0,0,0,"LSO","2019",2390702296,NA,0.066421963,0.095557533,2300.1,"3.075","3.075","3.075",NA,NA,1,1.544,"0.0415645346872691","1.35916317442049","-1.17466717976993"
"Papua New Guinea",2019,3,0,0,0,0,0,0,0,7,4.66666666666667,2.66666666666667,0.887288888888889,0.112711111111111,0,0,0,2,1,0.00542858693881982,0.053248136315229,0,0,0,0,0,0,"PNG","2019",24751066911,NA,NA,NA,7467.5,"35.344","35.344","35.344",NA,0.091314394,2,0.847,"0.0809493477191227","1.51373250986343","-1.19723968635493"
"Paraguay",2019,16,0,0,0,0,2,0,0,11.125,3.3125,3.125,0.850387708333333,0.149612291666667,0,2,1,8,5,0.0289524636737057,0.053248136315229,0,0,0,0.0454235748353395,0,0,"PRY","2019",37925338329,0.137510002,0.077189997,0.049550001,8101.6,"87.16000754","82.03332474","87.662",NA,NA,4,1.43,"0.0256555578947693","0.804301417956802","-0.755249014589218"
"Tunisia",2019,263,8,0,0,0,0,0,0,11.0038022813688,3.15209125475285,1.88973384030418,0.612624131203618,0.387375868796382,73,101,58,75,112,0.475906121636538,0.053248136315229,0,0,0,0,0,0,"TUN","2019",41905540184,0.746580005,0.731704891,0.859174192,31045,"36.04998736","30.99998913","41.09998559",NA,NA,NA,1.413,"0.679463154356777","3.49331290620334","-1.20785780200512"
"Viet Nam",2019,485,16,0,0,0,8,0,1,9.89484536082474,2.9340206185567,1.29896907216495,0.756433506959707,0.243566493040293,194,276,167,242,246,0.877621555109205,0.053248136315229,0,0,0,0.181694299341358,0,0,"VNM","2019",3.34365e+11,0.41652,0.04025,0.110100001,341716.8,"642.862","524.2637379","642.862",NA,NA,8,1.734,"0.789981781459957","7.77480217532111","-1.94595486577829"
"Guyana",2019,2,0,0,0,0,0,0,0,3,4.5,3.5,0.99493,0.00507,0,0,0,2,0,0.00361905795921322,0.053248136315229,0,0,0,0,0,0,"GUY","2019",5173760192,NA,0.062138058,0.096147038,2795.9,"22.13","22.13","22.13",NA,NA,NA,0.933,"0.0945522009098624","3.58328586949865","-3.32874190455434"
"Mauritius",2019,73,5,1,1,1,6,0,0,6.15068493150685,3.61643835616438,2.75342465753425,0.752772065217391,0.247227934782609,6,18,5,20,40,0.132095615511282,0.053248136315229,0.271739130434783,0.125156445556946,0.0504286434694907,0.136270724506019,0,0,"MUS","2019",14436346980,0.35699001,0.114407375,0.103424013,4173.7,"4.140272966","4.140272966","4.140272966",NA,0.811990466,NA,1.426,"0.0544908678845594","1.32361000915273","-1.25634530575892"
"Morocco",2019,67,5,0,0,0,0,0,0,10.1940298507463,3.67164179104478,2.32835820895522,0.766489289617486,0.233510710382514,9,19,10,31,22,0.121238441633643,0.053248136315229,0,0,0,0,0,0,"MAR","2019",1.2892e+11,NA,NA,NA,70986.3,"95.37971403","76.39259868","114.3668294",NA,NA,3,1.517,"0.195418454005656","1.48851177076374","-1.06529733798052"
"Saint Lucia",2019,9,0,0,0,0,0,0,0,9.55555555555556,2.66666666666667,1.77777777777778,0.68690625,0.31309375,1,4,2,2,4,0.0162857608164595,0.053248136315229,0,0,0,0,0,0,"LCA","2019",2092081549,NA,NA,NA,534.6,"0.182521332","0.182521332","0.182521332",NA,NA,NA,1.007,"0.123532816246517","0.826436548877832","-0.755467273211793"
"Tonga",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",2019,11,0,0,0,0,1,0,0,5.90909090909091,4,3.63636363636364,0.637221328671329,0.362778671328671,2,2,0,3,4,0.0199048187756727,0.053248136315229,0,0,0,0.0227117874176698,0,0,"GTM","2019",77172317259,0.026419999,0,0.018030001,19017.8,"55.252","55.252","55.252",NA,0.417515729,2,1.389,"0.27652033845032","0.732254622709248","-0.353955762657692"
"Lithuania",2019,237,10,0,0,0,1,0,0,9.08860759493671,3.62869198312236,2.29113924050633,0.454718608885922,0.545281391114078,46,49,71,52,111,0.428858368166766,0.053248136315229,0,0,0,0.0227117874176698,0,0,"LTU","2019",54808531641,0.993529975,0.534796178,0.678499699,11735.8,"12.40323473","12.40323473","12.40323473",NA,0.527831617,NA,2.622,"0.771368322202567","4.35304125304422","0.0501674057636376"
"Luxembourg",2019,143,3,2,2,7,26,0,0,9.23776223776224,2.70629370629371,2.29370629370629,0.698458973717506,0.301541026282494,12,30,15,47,59,0.258762644083745,0.053248136315229,0.543478260869565,0.250312891113892,0.353000504286435,0.590506472859414,0,0,"LUX","2019",69890505324,1.18287003,1.482969046,2.909014463,9500.3,"5.879669188","5.879669188","5.879669188",0,0.884745974,1,2.122,"0.9418681570712","2.27007286028411","-0.177806602274045"
"Venezuela",2019,15,0,0,0,1,1,0,0,7.13333333333333,3,2.33333333333333,0.532454761904762,0.467545238095238,4,3,2,5,9,0.0271429346940991,0.053248136315229,0,0,0.0504286434694907,0.0227117874176698,0,0,"VEN","2019",NA,NA,NA,NA,107502.3,NA,NA,NA,NA,NA,1,1.201,NA,NA,NA
"Bulgaria",2019,106,1,0,0,0,1,0,0,2.5377358490566,2.66981132075472,1.66981132075472,0.447867681992337,0.552132318007663,47,38,27,28,42,0.1918100718383,0.053248136315229,0,0,0,0.0227117874176698,0,0,"BGR","2019",68881010246,0.832360029,0.268558234,0.315394014,39159.9,"20.09377554","20.09377554","20.09377554",NA,0.673529995,NA,1.991,"0.812983017214081","3.44837606348495","0.265147859333543"
"Indonesia",2019,1051,29,1,1,4,12,0,2,5.28639391056137,3,1.19410085632731,0.542268487735436,0.457731512264564,482,506,352,385,486,1.90181495756655,0.053248136315229,0.271739130434783,0.125156445556946,0.201714573877963,0.272541449012037,0,0,"IDN","2019",1.1191e+12,0.271290004,0.018037746,0.050980635,605290.6,"1366.957","1366.957","1366.957",NA,0.227494631,14,1.026,"0.235879652199444","0.942487116519975","-0.608881841353415"
"Kiribati",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macao",2019,83,3,0,1,1,2,0,0,8.06024096385542,2.86746987951807,1.4578313253012,0.731628606557377,0.268371393442623,30,47,23,32,39,0.150190905307348,0.053248136315229,0,0.125156445556946,0.0504286434694907,0.0454235748353395,0,0,"MAC","2019",55082293844,0.246659994,NA,NA,NA,"2.675","2.675","2.675",NA,NA,NA,1.783,"0.0136697391000187","0.164533355447634","-0.161049715273378"
"Malta",2019,40,0,0,0,1,1,0,0,8.475,3.075,2.475,0.788078148148148,0.211921851851852,4,9,5,20,18,0.0723811591842643,0.053248136315229,0,0,0.0504286434694907,0.0227117874176698,0,0,"MLT","2019",16004563886,0.56427002,0.496264338,0.654310882,1658.6,"1.448396077","1.448396077","1.448396077",NA,1.215739652,NA,1.138,"0.661636867154764","1.53268480131002","-0.294323438212619"
"Oman",2019,60,1,0,0,0,0,0,0,14.3,3.11666666666667,2.25,0.872433840388007,0.127566159611993,7,22,6,29,20,0.108571738776397,0.053248136315229,0,0,0,0,0,0,"OMN","2019",88060858257,0.272549987,0.006946437,0.006896579,75744.8,"118.4720939","116.5915845","120.3526033",NA,NA,1,1.089,"0.293163785703941","1.60172803485295","-1.19906112410165"
"Panama",2019,6,0,0,0,0,0,0,0,4.33333333333333,4.16666666666667,3.5,0.819553571428571,0.180446428571429,0,1,0,1,4,0.0108571738776396,0.053248136315229,0,0,0,0,0,0,"PAN","2019",69721787500,0.136240005,0.187979996,0.282579988,13099.9,"19.48144","19.48144","19.48144",NA,0.309698568,NA,1.277,"4.44650014897788","1.09971834075154","-0.670282928100403"
"Pitcairn",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Vincent and the Grenadines",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia",2019,368,13,0,0,1,1,0,0,13.3342391304348,3.04619565217391,1.89945652173913,0.789476917615054,0.210523082384946,80,144,58,164,122,0.665906664495232,0.053248136315229,0,0,0.0504286434694907,0.0227117874176698,0,0,"SAU","2019",8.38565e+11,NA,NA,NA,526770.3,"844.474","844.474","844.474",NA,NA,3,1.69,"0.0399675686588888","0.645465954293596","-0.528755790360121"
"Seychelles",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",2019,24,1,0,0,0,0,0,0,1.58333333333333,2.25,0.541666666666667,0.789325,0.210675,19,18,18,22,19,0.0434286955105586,0.053248136315229,0,0,0,0,0,0,"TGO","2019",6992700101,NA,0.146182999,0.305648476,2442.3,"13.119","13.119","13.119",NA,NA,NA,1.333,"0.0356080212739656","0.518110553206791","-0.469496102816242"
"Cuba",2019,73,4,0,0,0,0,0,0,6.38356164383562,4.49315068493151,2.91780821917808,0.500426748768473,0.499573251231527,18,16,22,27,50,0.132095615511282,0.053248136315229,0,0,0,0,0,0,"CUB","2019",1.03428e+11,0.553080022,NA,NA,24418.5,NA,NA,NA,NA,NA,1,1.627,NA,NA,NA
"Chad",2019,55,2,1,1,5,3,0,0,8.56363636363636,2.81818181818182,1.72727272727273,0.873622283950617,0.126377716049383,4,32,2,14,7,0.0995240938783635,0.053248136315229,0.271739130434783,0.125156445556946,0.252143217347453,0.0681353622530093,0,0,"TCD","2019",11314951092,NA,NA,NA,1583.6,"76.57967907","68.58816039","84.57119776",NA,NA,2,1.037,NA,NA,NA
"Côte d'Ivoire",2019,6,0,0,0,0,0,0,0,8.66666666666667,5,3.66666666666667,0.901258666666667,0.0987413333333333,1,2,1,4,2,0.0108571738776396,0.053248136315229,0,0,0,0,0,0,"CIV","2019",60382894697,NA,0.097352512,0.497909337,10838.9,"37.69483862","35.6898472","39.69983004",NA,NA,1,1.441,"0.0489898300296289","0.570083923055459","-0.467249651876918"
"Congo",2019,6,0,0,0,0,1,0,0,2.66666666666667,2.83333333333333,2.33333333333333,0.914416666666667,0.0855833333333333,0,1,0,4,1,0.0108571738776396,0.053248136315229,0,0,0,0.0227117874176698,0,0,"COG","2019",13976637329,NA,NA,NA,7006.1,"26.5492286","22.3189488","30.7795084",NA,NA,2,1.405,"0.108420662773205","1.08066112443579","-0.658770080617509"
"Rwanda",2019,11,0,0,0,0,2,0,0,5.27272727272727,4.09090909090909,3.18181818181818,0.624037261904762,0.375962738095238,1,3,1,1,9,0.0199048187756727,0.053248136315229,0,0,0,0.0454235748353395,0,0,"RWA","2019",10349299856,0.758729994,0.015975734,0.127254382,1451.1,"11.08638716","11.08638716","11.08638716",NA,NA,2,NA,"0.0938146767675996","1.60507463840462","-1.5055840051798"
"Solomon Islands",2019,7,0,0,0,0,0,0,0,5.57142857142857,5.71428571428571,5,0.778184065934066,0.221815934065934,0,0,0,2,5,0.0126667028572463,0.053248136315229,0,0,0,0,0,0,"SLB","2019",1619155017,NA,NA,NA,304.8,"22.2174","19.62537","24.80943",NA,0.432816885,NA,0.564,NA,NA,NA
